date,author_region,visits,visitors,weekday,weekend,holiday
2023-09-25,ID,14,14,Monday,False,Not Holiday
2023-09-25,IT,1,1,Monday,False,Not Holiday
2023-09-25,JP,5,5,Monday,False,Not Holiday
2023-09-25,KH,1,1,Monday,False,Not Holiday
2023-09-25,MO,2,2,Monday,False,Not Holiday
2023-09-25,MV,1,1,Monday,False,Not Holiday
2023-09-25,MY,3,2,Monday,False,Not Holiday
2023-09-25,PH,38,31,Monday,False,Not Holiday
2023-09-25,PK,3,1,Monday,False,Not Holiday
2023-09-25,SG,7,6,Monday,False,Not Holiday
2023-09-25,TH,37,35,Monday,False,Not Holiday
2023-09-25,TW,6,6,Monday,False,Not Holiday
2023-09-25,US,24,20,Monday,False,Not Holiday
2023-09-25,VN,3,3,Monday,False,Not Holiday
2023-09-26,AE,1,1,Tuesday,False,Not Holiday
2023-09-26,AU,5,5,Tuesday,False,Not Holiday
2023-09-26,BN,1,1,Tuesday,False,Not Holiday
2023-09-26,CA,3,3,Tuesday,False,Not Holiday
2023-09-26,CH,1,1,Tuesday,False,Not Holiday
2023-09-26,DE,1,1,Tuesday,False,Not Holiday
2023-09-26,FI,1,1,Tuesday,False,Not Holiday
2023-09-26,FJ,1,1,Tuesday,False,Not Holiday
2023-09-26,ID,18,15,Tuesday,False,Not Holiday
2023-09-26,JP,9,8,Tuesday,False,Not Holiday
2023-09-26,KR,1,1,Tuesday,False,Not Holiday
2023-09-26,MY,5,3,Tuesday,False,Not Holiday
2023-09-26,NL,1,1,Tuesday,False,Not Holiday
2023-09-26,NZ,1,1,Tuesday,False,Not Holiday
2023-09-26,PH,35,33,Tuesday,False,Not Holiday
2023-09-26,PK,4,1,Tuesday,False,Not Holiday
2023-09-26,SA,1,1,Tuesday,False,Not Holiday
2023-09-26,SG,2,2,Tuesday,False,Not Holiday
2023-09-26,TH,42,38,Tuesday,False,Not Holiday
2023-09-26,TR,1,1,Tuesday,False,Not Holiday
2023-09-26,TW,7,7,Tuesday,False,Not Holiday
2023-09-26,US,19,17,Tuesday,False,Not Holiday
2023-09-26,VN,5,5,Tuesday,False,Not Holiday
2023-09-27,AU,3,3,Wednesday,False,Not Holiday
2023-09-27,BD,1,1,Wednesday,False,Not Holiday
2023-09-27,CA,3,2,Wednesday,False,Not Holiday
2023-09-27,CN,2,2,Wednesday,False,Not Holiday
2023-09-27,ES,1,1,Wednesday,False,Not Holiday
2023-09-27,GB,2,2,Wednesday,False,Not Holiday
2023-09-27,ID,11,10,Wednesday,False,Not Holiday
2023-09-27,JP,7,7,Wednesday,False,Not Holiday
2023-09-27,KR,1,1,Wednesday,False,Not Holiday
2023-09-27,MM,3,3,Wednesday,False,Not Holiday
2023-09-27,MO,2,2,Wednesday,False,Not Holiday
2023-09-27,MY,1,1,Wednesday,False,Not Holiday
2023-09-27,PH,34,33,Wednesday,False,Not Holiday
2023-09-27,PL,1,1,Wednesday,False,Not Holiday
2023-09-27,QA,1,1,Wednesday,False,Not Holiday
2023-09-27,SG,4,4,Wednesday,False,Not Holiday
2023-09-27,TH,46,39,Wednesday,False,Not Holiday
2023-09-27,TW,3,3,Wednesday,False,Not Holiday
2023-09-27,US,10,10,Wednesday,False,Not Holiday
2023-09-27,VN,5,4,Wednesday,False,Not Holiday
2023-09-27,ZA,1,1,Wednesday,False,Not Holiday
2023-09-28,AE,2,2,Thursday,False,Not Holiday
2023-09-28,AU,4,4,Thursday,False,Not Holiday
2023-09-28,BY,1,1,Thursday,False,Not Holiday
2023-09-28,CA,2,1,Thursday,False,Not Holiday
2023-09-28,CN,2,2,Thursday,False,Not Holiday
2023-09-28,DE,1,1,Thursday,False,Not Holiday
2023-09-28,GB,4,4,Thursday,False,Not Holiday
2023-09-28,ID,20,16,Thursday,False,Not Holiday
2023-09-28,IL,1,1,Thursday,False,Not Holiday
2023-09-28,JP,6,6,Thursday,False,Not Holiday
2023-09-28,KZ,1,1,Thursday,False,Not Holiday
2023-09-28,LK,1,1,Thursday,False,Not Holiday
2023-09-28,MO,2,2,Thursday,False,Not Holiday
2023-09-28,MY,2,2,Thursday,False,Not Holiday
2023-09-28,NG,2,1,Thursday,False,Not Holiday
2023-09-28,NL,1,1,Thursday,False,Not Holiday
2023-09-28,NP,1,1,Thursday,False,Not Holiday
2023-09-28,PH,35,33,Thursday,False,Not Holiday
2023-09-28,SA,1,1,Thursday,False,Not Holiday
2023-09-28,SG,4,3,Thursday,False,Not Holiday
2023-09-28,TH,86,59,Thursday,False,Not Holiday
2023-09-28,TW,6,6,Thursday,False,Not Holiday
2023-09-28,US,13,13,Thursday,False,Not Holiday
2023-09-28,VN,3,3,Thursday,False,Not Holiday
2023-09-29,AE,1,1,Friday,False,Not Holiday
2023-09-29,AU,2,2,Friday,False,Not Holiday
2023-09-29,CA,2,2,Friday,False,Not Holiday
2023-09-29,CN,1,1,Friday,False,Not Holiday
2023-09-29,CO,2,1,Friday,False,Not Holiday
2023-09-29,ES,1,1,Friday,False,Not Holiday
2023-09-29,GB,6,5,Friday,False,Not Holiday
2023-09-29,ID,21,19,Friday,False,Not Holiday
2023-09-29,IT,1,1,Friday,False,Not Holiday
2023-09-29,JP,4,4,Friday,False,Not Holiday
2023-09-29,MY,1,1,Friday,False,Not Holiday
2023-09-29,NL,1,1,Friday,False,Not Holiday
2023-09-29,PH,36,32,Friday,False,Not Holiday
2023-09-29,SE,1,1,Friday,False,Not Holiday
2023-09-29,SG,5,4,Friday,False,Not Holiday
2023-09-29,TH,78,51,Friday,False,Not Holiday
2023-09-29,TW,6,5,Friday,False,Not Holiday
2023-09-29,TZ,1,1,Friday,False,Not Holiday
2023-09-29,US,19,14,Friday,False,Not Holiday
2023-09-30,AE,6,4,Saturday,True,Not Holiday
2023-09-30,AU,1,1,Saturday,True,Not Holiday
2023-09-30,CA,2,2,Saturday,True,Not Holiday
2023-09-30,DE,2,2,Saturday,True,Not Holiday
2023-09-30,FR,1,1,Saturday,True,Not Holiday
2023-09-30,GB,4,4,Saturday,True,Not Holiday
2023-09-30,ID,23,19,Saturday,True,Not Holiday
2023-09-30,JP,6,5,Saturday,True,Not Holiday
2023-09-30,MM,1,1,Saturday,True,Not Holiday
2023-09-30,MO,1,1,Saturday,True,Not Holiday
2023-09-30,MY,5,4,Saturday,True,Not Holiday
2023-09-30,MZ,1,1,Saturday,True,Not Holiday
2023-09-30,NL,2,2,Saturday,True,Not Holiday
2023-09-30,PH,36,31,Saturday,True,Not Holiday
2023-09-30,PK,2,2,Saturday,True,Not Holiday
2023-09-30,QA,1,1,Saturday,True,Not Holiday
2023-09-30,SG,2,2,Saturday,True,Not Holiday
2023-09-30,TH,84,58,Saturday,True,Not Holiday
2023-09-30,TR,1,1,Saturday,True,Not Holiday
2023-09-30,TW,5,5,Saturday,True,Not Holiday
2023-09-30,US,17,15,Saturday,True,Not Holiday
2023-09-30,VN,5,5,Saturday,True,Not Holiday
2023-10-01,AU,2,2,Sunday,True,Not Holiday
2023-10-01,BY,3,3,Sunday,True,Not Holiday
2023-10-01,CA,4,4,Sunday,True,Not Holiday
2023-10-01,CN,1,1,Sunday,True,Not Holiday
2023-10-01,GB,1,1,Sunday,True,Not Holiday
2023-10-01,ID,24,21,Sunday,True,Not Holiday
2023-10-01,IL,1,1,Sunday,True,Not Holiday
2023-10-01,JP,8,8,Sunday,True,Not Holiday
2023-10-01,KR,1,1,Sunday,True,Not Holiday
2023-10-01,MO,4,3,Sunday,True,Not Holiday
2023-10-01,MY,1,1,Sunday,True,Not Holiday
2023-10-01,NL,1,1,Sunday,True,Not Holiday
2023-10-01,NZ,1,1,Sunday,True,Not Holiday
2023-10-01,PH,48,43,Sunday,True,Not Holiday
2023-10-01,PR,1,1,Sunday,True,Not Holiday
2023-10-01,SG,3,3,Sunday,True,Not Holiday
2023-10-01,TH,45,41,Sunday,True,Not Holiday
2023-10-01,TR,1,1,Sunday,True,Not Holiday
2023-10-01,TW,6,5,Sunday,True,Not Holiday
2023-10-01,US,20,18,Sunday,True,Not Holiday
2023-10-01,VN,1,1,Sunday,True,Not Holiday
2023-10-02,AU,1,1,Monday,False,Not Holiday
2023-10-02,BD,1,1,Monday,False,Not Holiday
2023-10-02,BY,1,1,Monday,False,Not Holiday
2023-10-02,CA,4,3,Monday,False,Not Holiday
2023-10-02,EG,1,1,Monday,False,Not Holiday
2023-10-02,FR,1,1,Monday,False,Not Holiday
2023-10-02,GB,5,5,Monday,False,Not Holiday
2023-10-02,ID,31,28,Monday,False,Not Holiday
2023-10-02,JP,8,5,Monday,False,Not Holiday
2023-10-02,KR,3,3,Monday,False,Not Holiday
2023-10-02,LA,1,1,Monday,False,Not Holiday
2023-10-02,MO,4,3,Monday,False,Not Holiday
2023-10-02,MY,1,1,Monday,False,Not Holiday
2023-10-02,NP,1,1,Monday,False,Not Holiday
2023-10-02,PH,32,28,Monday,False,Not Holiday
2023-10-02,PK,5,2,Monday,False,Not Holiday
2023-10-02,SG,5,5,Monday,False,Not Holiday
2023-10-02,TH,29,28,Monday,False,Not Holiday
2023-10-02,TL,2,1,Monday,False,Not Holiday
2023-10-02,TW,2,2,Monday,False,Not Holiday
2023-10-02,US,41,35,Monday,False,Not Holiday
2023-10-02,VN,3,3,Monday,False,Not Holiday
2023-10-02,ZA,1,1,Monday,False,Not Holiday
2023-10-03,AE,2,2,Tuesday,False,Not Holiday
2023-10-03,AU,2,2,Tuesday,False,Not Holiday
2023-10-03,BY,1,1,Tuesday,False,Not Holiday
2023-10-03,CA,3,3,Tuesday,False,Not Holiday
2023-10-03,ES,1,1,Tuesday,False,Not Holiday
2023-10-03,GB,3,2,Tuesday,False,Not Holiday
2023-10-03,ID,14,13,Tuesday,False,Not Holiday
2023-10-03,JP,8,8,Tuesday,False,Not Holiday
2023-10-03,KR,2,2,Tuesday,False,Not Holiday
2023-10-03,KW,1,1,Tuesday,False,Not Holiday
2023-10-03,MN,1,1,Tuesday,False,Not Holiday
2023-10-03,MO,3,3,Tuesday,False,Not Holiday
2023-10-03,MY,1,1,Tuesday,False,Not Holiday
2023-10-03,NP,1,1,Tuesday,False,Not Holiday
2023-10-03,PH,43,39,Tuesday,False,Not Holiday
2023-10-03,PL,1,1,Tuesday,False,Not Holiday
2023-10-03,SG,5,5,Tuesday,False,Not Holiday
2023-10-03,TH,41,38,Tuesday,False,Not Holiday
2023-10-03,TW,7,5,Tuesday,False,Not Holiday
2023-10-03,US,27,20,Tuesday,False,Not Holiday
2023-10-03,VN,9,9,Tuesday,False,Not Holiday
2023-10-04,AE,1,1,Wednesday,False,Not Holiday
2023-10-04,AU,3,3,Wednesday,False,Not Holiday
2023-10-04,BD,2,1,Wednesday,False,Not Holiday
2023-10-04,DK,1,1,Wednesday,False,Not Holiday
2023-10-04,FI,1,1,Wednesday,False,Not Holiday
2023-10-04,GB,2,2,Wednesday,False,Not Holiday
2023-10-04,ID,9,9,Wednesday,False,Not Holiday
2023-10-04,IT,1,1,Wednesday,False,Not Holiday
2023-10-04,JP,10,8,Wednesday,False,Not Holiday
2023-10-04,KR,1,1,Wednesday,False,Not Holiday
2023-10-04,LA,1,1,Wednesday,False,Not Holiday
2023-10-04,MO,1,1,Wednesday,False,Not Holiday
2023-10-04,MX,1,1,Wednesday,False,Not Holiday
2023-10-04,NL,1,1,Wednesday,False,Not Holiday
2023-10-04,NZ,1,1,Wednesday,False,Not Holiday
2023-10-04,PH,20,19,Wednesday,False,Not Holiday
2023-10-04,PK,1,1,Wednesday,False,Not Holiday
2023-10-04,QA,1,1,Wednesday,False,Not Holiday
2023-10-04,SG,6,3,Wednesday,False,Not Holiday
2023-10-04,TH,32,31,Wednesday,False,Not Holiday
2023-10-04,TW,7,7,Wednesday,False,Not Holiday
2023-10-04,US,22,18,Wednesday,False,Not Holiday
2023-10-04,VN,3,3,Wednesday,False,Not Holiday
2023-10-05,AE,1,1,Thursday,False,Not Holiday
2023-10-05,AU,3,3,Thursday,False,Not Holiday
2023-10-05,BY,1,1,Thursday,False,Not Holiday
2023-10-05,CA,2,2,Thursday,False,Not Holiday
2023-10-05,FR,1,1,Thursday,False,Not Holiday
2023-10-05,GB,3,3,Thursday,False,Not Holiday
2023-10-05,ID,14,13,Thursday,False,Not Holiday
2023-10-05,JP,7,6,Thursday,False,Not Holiday
2023-10-05,KR,2,2,Thursday,False,Not Holiday
2023-10-05,NP,2,2,Thursday,False,Not Holiday
2023-10-05,PH,33,29,Thursday,False,Not Holiday
2023-10-05,PK,2,1,Thursday,False,Not Holiday
2023-10-05,PL,1,1,Thursday,False,Not Holiday
2023-10-05,SG,3,3,Thursday,False,Not Holiday
2023-10-05,TH,25,21,Thursday,False,Not Holiday
2023-10-05,TW,2,2,Thursday,False,Not Holiday
2023-10-05,US,18,16,Thursday,False,Not Holiday
2023-10-05,VN,5,5,Thursday,False,Not Holiday
2023-10-06,AE,2,2,Friday,False,Not Holiday
2023-10-06,AM,1,1,Friday,False,Not Holiday
2023-10-06,AU,2,2,Friday,False,Not Holiday
2023-10-06,BY,1,1,Friday,False,Not Holiday
2023-10-06,CA,3,2,Friday,False,Not Holiday
2023-10-06,CO,1,1,Friday,False,Not Holiday
2023-10-06,EG,1,1,Friday,False,Not Holiday
2023-10-06,ES,1,1,Friday,False,Not Holiday
2023-10-06,GB,4,4,Friday,False,Not Holiday
2023-10-06,GR,1,1,Friday,False,Not Holiday
2023-10-06,ID,19,19,Friday,False,Not Holiday
2023-10-06,JE,1,1,Friday,False,Not Holiday
2023-10-06,JP,9,8,Friday,False,Not Holiday
2023-10-06,KR,1,1,Friday,False,Not Holiday
2023-10-06,KZ,1,1,Friday,False,Not Holiday
2023-10-06,MM,2,2,Friday,False,Not Holiday
2023-10-06,NG,1,1,Friday,False,Not Holiday
2023-10-06,PH,39,36,Friday,False,Not Holiday
2023-10-06,PK,1,1,Friday,False,Not Holiday
2023-10-06,SG,2,2,Friday,False,Not Holiday
2023-10-06,TH,24,20,Friday,False,Not Holiday
2023-10-06,TR,1,1,Friday,False,Not Holiday
2023-10-06,TW,3,3,Friday,False,Not Holiday
2023-10-06,US,13,12,Friday,False,Not Holiday
2023-10-06,VN,1,1,Friday,False,Not Holiday
2023-10-07,AU,3,3,Saturday,True,Not Holiday
2023-10-07,BE,1,1,Saturday,True,Not Holiday
2023-10-07,GB,2,2,Saturday,True,Not Holiday
2023-10-07,ID,15,14,Saturday,True,Not Holiday
2023-10-07,JP,7,6,Saturday,True,Not Holiday
2023-10-07,KR,2,2,Saturday,True,Not Holiday
2023-10-07,MO,1,1,Saturday,True,Not Holiday
2023-10-07,MV,1,1,Saturday,True,Not Holiday
2023-10-07,MX,2,2,Saturday,True,Not Holiday
2023-10-07,MY,5,5,Saturday,True,Not Holiday
2023-10-07,NP,1,1,Saturday,True,Not Holiday
2023-10-07,NZ,1,1,Saturday,True,Not Holiday
2023-10-07,PH,29,25,Saturday,True,Not Holiday
2023-10-07,PK,1,1,Saturday,True,Not Holiday
2023-10-07,SG,5,5,Saturday,True,Not Holiday
2023-10-07,TH,27,25,Saturday,True,Not Holiday
2023-10-07,TR,1,1,Saturday,True,Not Holiday
2023-10-07,TW,5,5,Saturday,True,Not Holiday
2023-10-07,US,13,12,Saturday,True,Not Holiday
2023-10-07,VN,1,1,Saturday,True,Not Holiday
2023-10-08,AU,1,1,Sunday,True,Not Holiday
2023-10-08,CA,3,2,Sunday,True,Not Holiday
2023-10-08,CN,1,1,Sunday,True,Not Holiday
2023-10-08,FI,1,1,Sunday,True,Not Holiday
2023-10-08,FR,1,1,Sunday,True,Not Holiday
2023-10-08,GB,3,3,Sunday,True,Not Holiday
2023-10-08,ID,18,17,Sunday,True,Not Holiday
2023-10-08,JP,7,7,Sunday,True,Not Holiday
2023-10-08,KR,1,1,Sunday,True,Not Holiday
2023-10-08,LA,1,1,Sunday,True,Not Holiday
2023-10-08,ML,1,1,Sunday,True,Not Holiday
2023-10-08,MM,1,1,Sunday,True,Not Holiday
2023-10-08,MY,3,3,Sunday,True,Not Holiday
2023-10-08,NP,1,1,Sunday,True,Not Holiday
2023-10-08,PH,25,23,Sunday,True,Not Holiday
2023-10-08,PL,1,1,Sunday,True,Not Holiday
2023-10-08,PT,1,1,Sunday,True,Not Holiday
2023-10-08,RO,1,1,Sunday,True,Not Holiday
2023-10-08,SG,8,5,Sunday,True,Not Holiday
2023-10-08,TH,26,24,Sunday,True,Not Holiday
2023-10-08,TW,7,6,Sunday,True,Not Holiday
2023-10-08,US,14,13,Sunday,True,Not Holiday
2023-10-08,VN,3,3,Sunday,True,Not Holiday
2023-10-09,AE,4,4,Monday,False,Not Holiday
2023-10-09,AU,3,3,Monday,False,Not Holiday
2023-10-09,BD,1,1,Monday,False,Not Holiday
2023-10-09,CA,5,3,Monday,False,Not Holiday
2023-10-09,GB,2,2,Monday,False,Not Holiday
2023-10-09,GR,1,1,Monday,False,Not Holiday
2023-10-09,ID,7,7,Monday,False,Not Holiday
2023-10-09,IE,1,1,Monday,False,Not Holiday
2023-10-09,IT,1,1,Monday,False,Not Holiday
2023-10-09,JP,5,5,Monday,False,Not Holiday
2023-10-09,KR,1,1,Monday,False,Not Holiday
2023-10-09,LA,1,1,Monday,False,Not Holiday
2023-10-09,MY,2,2,Monday,False,Not Holiday
2023-10-09,PH,30,28,Monday,False,Not Holiday
2023-10-09,PK,1,1,Monday,False,Not Holiday
2023-10-09,SG,4,4,Monday,False,Not Holiday
2023-10-09,TH,19,18,Monday,False,Not Holiday
2023-10-09,TW,6,4,Monday,False,Not Holiday
2023-10-09,US,12,12,Monday,False,Not Holiday
2023-10-09,VN,1,1,Monday,False,Not Holiday
2023-10-10,AE,1,1,Tuesday,False,Not Holiday
2023-10-10,AT,1,1,Tuesday,False,Not Holiday
2023-10-10,AU,4,4,Tuesday,False,Not Holiday
2023-10-10,CA,5,4,Tuesday,False,Not Holiday
2023-10-10,FR,2,2,Tuesday,False,Not Holiday
2023-10-10,GB,3,3,Tuesday,False,Not Holiday
2023-10-10,GR,1,1,Tuesday,False,Not Holiday
2023-10-10,ID,11,11,Tuesday,False,Not Holiday
2023-10-10,JP,5,5,Tuesday,False,Not Holiday
2023-10-10,KR,1,1,Tuesday,False,Not Holiday
2023-10-10,MM,2,2,Tuesday,False,Not Holiday
2023-10-10,MO,3,3,Tuesday,False,Not Holiday
2023-10-10,MY,1,1,Tuesday,False,Not Holiday
2023-10-10,NP,1,1,Tuesday,False,Not Holiday
2023-10-10,PH,34,28,Tuesday,False,Not Holiday
2023-10-10,PK,1,1,Tuesday,False,Not Holiday
2023-10-10,SA,1,1,Tuesday,False,Not Holiday
2023-10-10,SG,4,4,Tuesday,False,Not Holiday
2023-10-10,TH,22,21,Tuesday,False,Not Holiday
2023-10-10,TW,8,8,Tuesday,False,Not Holiday
2023-10-10,US,14,14,Tuesday,False,Not Holiday
2023-10-11,AT,1,1,Wednesday,False,Not Holiday
2023-10-11,AU,4,4,Wednesday,False,Not Holiday
2023-10-11,CA,1,1,Wednesday,False,Not Holiday
2023-10-11,CL,1,1,Wednesday,False,Not Holiday
2023-10-11,FR,1,1,Wednesday,False,Not Holiday
2023-10-11,ID,14,13,Wednesday,False,Not Holiday
2023-10-11,JP,1,1,Wednesday,False,Not Holiday
2023-10-11,KW,1,1,Wednesday,False,Not Holiday
2023-10-11,LK,1,1,Wednesday,False,Not Holiday
2023-10-11,MO,2,2,Wednesday,False,Not Holiday
2023-10-11,MY,2,2,Wednesday,False,Not Holiday
2023-10-11,NL,1,1,Wednesday,False,Not Holiday
2023-10-11,NP,2,1,Wednesday,False,Not Holiday
2023-10-11,PH,28,22,Wednesday,False,Not Holiday
2023-10-11,PK,2,1,Wednesday,False,Not Holiday
2023-10-11,SG,5,4,Wednesday,False,Not Holiday
2023-10-11,TH,31,27,Wednesday,False,Not Holiday
2023-10-11,TW,5,5,Wednesday,False,Not Holiday
2023-10-11,US,16,14,Wednesday,False,Not Holiday
2023-10-11,VN,4,4,Wednesday,False,Not Holiday
2023-10-12,AM,1,1,Thursday,False,Not Holiday
2023-10-12,AU,5,5,Thursday,False,Not Holiday
2023-10-12,CN,1,1,Thursday,False,Not Holiday
2023-10-12,CZ,1,1,Thursday,False,Not Holiday
2023-10-12,ID,13,12,Thursday,False,Not Holiday
2023-10-12,JP,5,3,Thursday,False,Not Holiday
2023-10-12,KR,1,1,Thursday,False,Not Holiday
2023-10-12,LK,1,1,Thursday,False,Not Holiday
2023-10-12,MO,1,1,Thursday,False,Not Holiday
2023-10-12,PH,36,31,Thursday,False,Not Holiday
2023-10-12,PK,2,2,Thursday,False,Not Holiday
2023-10-12,SG,5,5,Thursday,False,Not Holiday
2023-10-12,TH,39,36,Thursday,False,Not Holiday
2023-10-12,TW,9,9,Thursday,False,Not Holiday
2023-10-12,US,18,17,Thursday,False,Not Holiday
2023-10-12,VN,5,5,Thursday,False,Not Holiday
2023-10-13,AE,1,1,Friday,False,Not Holiday
2023-10-13,AM,1,1,Friday,False,Not Holiday
2023-10-13,AU,2,2,Friday,False,Not Holiday
2023-10-13,BD,2,1,Friday,False,Not Holiday
2023-10-13,CA,2,2,Friday,False,Not Holiday
2023-10-13,FR,3,3,Friday,False,Not Holiday
2023-10-13,GB,3,2,Friday,False,Not Holiday
2023-10-13,ID,11,11,Friday,False,Not Holiday
2023-10-13,JP,2,2,Friday,False,Not Holiday
2023-10-13,KH,2,2,Friday,False,Not Holiday
2023-10-13,KR,1,1,Friday,False,Not Holiday
2023-10-13,MU,1,1,Friday,False,Not Holiday
2023-10-13,MY,1,1,Friday,False,Not Holiday
2023-10-13,PH,31,28,Friday,False,Not Holiday
2023-10-13,SA,1,1,Friday,False,Not Holiday
2023-10-13,SE,1,1,Friday,False,Not Holiday
2023-10-13,SG,1,1,Friday,False,Not Holiday
2023-10-13,TH,43,41,Friday,False,Not Holiday
2023-10-13,TW,7,6,Friday,False,Not Holiday
2023-10-13,US,20,15,Friday,False,Not Holiday
2023-10-13,VN,2,2,Friday,False,Not Holiday
2023-10-13,ZA,1,1,Friday,False,Not Holiday
2023-10-14,AU,3,3,Saturday,True,Not Holiday
2023-10-14,BY,2,1,Saturday,True,Not Holiday
2023-10-14,CN,1,1,Saturday,True,Not Holiday
2023-10-14,FR,1,1,Saturday,True,Not Holiday
2023-10-14,GB,5,3,Saturday,True,Not Holiday
2023-10-14,ID,14,13,Saturday,True,Not Holiday
2023-10-14,JP,4,4,Saturday,True,Not Holiday
2023-10-14,KR,1,1,Saturday,True,Not Holiday
2023-10-14,MM,1,1,Saturday,True,Not Holiday
2023-10-14,MX,2,2,Saturday,True,Not Holiday
2023-10-14,MY,3,3,Saturday,True,Not Holiday
2023-10-14,NL,1,1,Saturday,True,Not Holiday
2023-10-14,NP,1,1,Saturday,True,Not Holiday
2023-10-14,PH,34,27,Saturday,True,Not Holiday
2023-10-14,PK,1,1,Saturday,True,Not Holiday
2023-10-14,SG,5,3,Saturday,True,Not Holiday
2023-10-14,TH,49,45,Saturday,True,Not Holiday
2023-10-14,TW,8,7,Saturday,True,Not Holiday
2023-10-14,US,20,14,Saturday,True,Not Holiday
2023-10-14,VN,4,4,Saturday,True,Not Holiday
2023-10-15,AE,1,1,Sunday,True,Not Holiday
2023-10-15,AU,3,3,Sunday,True,Not Holiday
2023-10-15,BY,4,3,Sunday,True,Not Holiday
2023-10-15,DE,1,1,Sunday,True,Not Holiday
2023-10-15,FR,1,1,Sunday,True,Not Holiday
2023-10-15,GB,6,5,Sunday,True,Not Holiday
2023-10-15,ID,21,18,Sunday,True,Not Holiday
2023-10-15,JP,1,1,Sunday,True,Not Holiday
2023-10-15,KR,1,1,Sunday,True,Not Holiday
2023-10-15,KZ,1,1,Sunday,True,Not Holiday
2023-10-15,MM,2,2,Sunday,True,Not Holiday
2023-10-15,MO,1,1,Sunday,True,Not Holiday
2023-10-15,MX,1,1,Sunday,True,Not Holiday
2023-10-15,MY,1,1,Sunday,True,Not Holiday
2023-10-15,NP,1,1,Sunday,True,Not Holiday
2023-10-15,PH,39,35,Sunday,True,Not Holiday
2023-10-15,QA,1,1,Sunday,True,Not Holiday
2023-10-15,SG,5,5,Sunday,True,Not Holiday
2023-10-15,TH,44,40,Sunday,True,Not Holiday
2023-10-15,TW,8,7,Sunday,True,Not Holiday
2023-10-15,US,22,20,Sunday,True,Not Holiday
2023-10-15,VN,2,2,Sunday,True,Not Holiday
2023-10-16,AU,2,2,Monday,False,Not Holiday
2023-10-16,CA,2,2,Monday,False,Not Holiday
2023-10-16,DE,1,1,Monday,False,Not Holiday
2023-10-16,GB,1,1,Monday,False,Not Holiday
2023-10-16,ID,13,12,Monday,False,Not Holiday
2023-10-16,IL,1,1,Monday,False,Not Holiday
2023-10-16,JP,8,8,Monday,False,Not Holiday
2023-10-16,KR,1,1,Monday,False,Not Holiday
2023-10-16,MM,1,1,Monday,False,Not Holiday
2023-10-16,MO,3,3,Monday,False,Not Holiday
2023-10-16,MY,1,1,Monday,False,Not Holiday
2023-10-16,NL,1,1,Monday,False,Not Holiday
2023-10-16,PH,34,28,Monday,False,Not Holiday
2023-10-16,QA,1,1,Monday,False,Not Holiday
2023-10-16,SA,1,1,Monday,False,Not Holiday
2023-10-16,SG,8,7,Monday,False,Not Holiday
2023-10-16,TH,41,41,Monday,False,Not Holiday
2023-10-16,TW,11,11,Monday,False,Not Holiday
2023-10-16,US,22,17,Monday,False,Not Holiday
2023-10-16,VN,2,1,Monday,False,Not Holiday
2023-10-17,AE,5,1,Tuesday,False,Not Holiday
2023-10-17,AU,3,3,Tuesday,False,Not Holiday
2023-10-17,BD,1,1,Tuesday,False,Not Holiday
2023-10-17,BZ,1,1,Tuesday,False,Not Holiday
2023-10-17,CO,1,1,Tuesday,False,Not Holiday
2023-10-17,FR,1,1,Tuesday,False,Not Holiday
2023-10-17,GB,3,3,Tuesday,False,Not Holiday
2023-10-17,ID,14,13,Tuesday,False,Not Holiday
2023-10-17,JP,3,3,Tuesday,False,Not Holiday
2023-10-17,KH,2,2,Tuesday,False,Not Holiday
2023-10-17,MM,1,1,Tuesday,False,Not Holiday
2023-10-17,MO,5,5,Tuesday,False,Not Holiday
2023-10-17,MX,1,1,Tuesday,False,Not Holiday
2023-10-17,MY,2,2,Tuesday,False,Not Holiday
2023-10-17,NL,1,1,Tuesday,False,Not Holiday
2023-10-17,PH,36,31,Tuesday,False,Not Holiday
2023-10-17,PK,2,2,Tuesday,False,Not Holiday
2023-10-17,QA,1,1,Tuesday,False,Not Holiday
2023-10-17,SG,7,7,Tuesday,False,Not Holiday
2023-10-17,TH,66,57,Tuesday,False,Not Holiday
2023-10-17,TW,5,5,Tuesday,False,Not Holiday
2023-10-17,US,17,16,Tuesday,False,Not Holiday
2023-10-17,VN,1,1,Tuesday,False,Not Holiday
2023-10-18,AE,10,5,Wednesday,False,Not Holiday
2023-10-18,AU,2,1,Wednesday,False,Not Holiday
2023-10-18,BY,1,1,Wednesday,False,Not Holiday
2023-10-18,CN,1,1,Wednesday,False,Not Holiday
2023-10-18,DE,1,1,Wednesday,False,Not Holiday
2023-10-18,GB,3,3,Wednesday,False,Not Holiday
2023-10-18,ID,19,18,Wednesday,False,Not Holiday
2023-10-18,JP,7,5,Wednesday,False,Not Holiday
2023-10-18,KR,1,1,Wednesday,False,Not Holiday
2023-10-18,LA,1,1,Wednesday,False,Not Holiday
2023-10-18,MM,1,1,Wednesday,False,Not Holiday
2023-10-18,MO,3,2,Wednesday,False,Not Holiday
2023-10-18,MU,1,1,Wednesday,False,Not Holiday
2023-10-18,MX,1,1,Wednesday,False,Not Holiday
2023-10-18,MY,1,1,Wednesday,False,Not Holiday
2023-10-18,NP,2,2,Wednesday,False,Not Holiday
2023-10-18,PH,30,28,Wednesday,False,Not Holiday
